Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Age dependency ratio (% of working-age population),SP.POP.DPND,Lebanon,LBN,69.1159307893865,68.7318290710934,68.0660326771019,67.258651137367,66.337611689744,65.2877520658673,64.139809073854,62.9211205819474,61.6137614327632,60.2495130321863,58.9126253871541,57.6244149057277,56.3622630522364,55.0616813950022,53.6554318009988,52.2095915720679,50.8564064521099,49.6213897009164,48.5104327137818,47.5611351675001,46.8049831061722
Age dependency ratio (% of working-age population),SP.POP.DPND,Lesotho,LSO,86.953738459556,86.5005652585663,85.8814563217494,85.1223805919079,84.2088670140713,83.2043345852732,82.2282744453268,81.1176046606649,79.828959356338,78.5255621213844,77.2572106664916,76.1035797202034,75.0317417618189,74.0211127409891,73.08699579092,72.1792857963827,71.2580245523145,70.1654069542986,69.1317624677635,68.3644140090133,67.6028072617598
Age dependency ratio (% of working-age population),SP.POP.DPND,Liberia,LBR,88.0265277313327,87.4358818224785,86.6517415061621,85.8155985115731,84.943438687607,84.1828984278754,83.676078405227,83.4024372600986,83.2291836614262,83.2413866941313,83.5063674001283,83.8163862549235,84.2155695542734,84.7156795359676,85.3182749712003,86.0069851180426,86.7356203071516,87.4486581987955,87.7781273634251,87.9207271855822,88.0628380022081
Age dependency ratio (% of working-age population),SP.POP.DPND,Libya,LBY,77.3749903190628,75.5895350849807,73.6655343762283,71.6256927378268,69.518679467597,67.5005246485739,65.6788287698378,63.9880058365173,62.3536736017627,60.6935942386653,59.1145338170037,57.7532187282006,56.5441650921484,55.4893715864394,54.6579045833161,54.0223868567248,53.2880212542153,52.5307053883779,51.9068321087772,51.4016851739353,51.1023720462888
Age dependency ratio (% of working-age population),SP.POP.DPND,Liechtenstein,LIE,40.9841689947557,40.8673814353328,40.8954512979281,40.9543490512869,41.0543871027518,40.9858512094934,40.8106407836793,40.6125520049571,40.5308652754737,40.5516052574876,40.3808552240075,40.3296333669694,40.5732404355626,40.6062611140978,40.5836304766589,40.8515488256604,41.1024832160479,41.4128816832281,41.7798069606312,42.3072320395708,42.5974438358339
Age dependency ratio (% of working-age population),SP.POP.DPND,Lithuania,LTU,50.2218286185527,50.6766170408972,51.1471919562781,51.5318962282163,51.6475943219604,51.6515513864507,51.6318813220087,51.5694574869263,51.4284093056831,51.1587698977603,50.8636580752073,50.5275027431183,50.1149056448297,49.7641853838352,49.5089380186986,49.2309226323349,48.977448651466,48.7729763352322,48.6713059162053,48.7296514047402,48.9365733184971
Age dependency ratio (% of working-age population),SP.POP.DPND,Low & middle income,LMY,69.3435588690032,68.9902325436519,68.6256947636073,68.2820791947113,67.7934812834748,67.1560768337717,66.4315489288155,65.5828418714878,64.6940250853904,63.8199990605615,62.9401775120452,62.0465700997683,61.1518712710556,60.3040877877399,59.4779598197852,58.6540599894041,57.9435958841181,57.3811276430972,56.8974422903563,56.4780284314635,56.113926225117
Age dependency ratio (% of working-age population),SP.POP.DPND,Low income,LIC,93.5068683911065,93.6546588294858,93.8099071371626,94.1359839569804,94.0896240790407,93.883394165632,94.1265982516467,94.4449356804739,94.4746242904693,94.3231505331537,94.1647885516412,93.9652167831679,93.755513141181,93.5070761172035,93.1984716165459,92.8420799367082,92.4759036580496,92.273531889668,91.9913790562512,91.5441323846817,91.1287744645668
Age dependency ratio (% of working-age population),SP.POP.DPND,Lower middle income,LMC,77.5052147664684,76.8617582710648,76.2608267190372,75.6440511010381,74.911309618693,74.0380390480256,73.0536876562828,71.9998573739723,70.8913230007398,69.7815200661807,68.725625279669,67.7392952691429,66.8566618859589,66.0239195009797,65.1793081515224,64.3546098523521,63.5584683699742,62.7877364685562,62.0704090666916,61.40126606256,60.7636641106483
Age dependency ratio (% of working-age population),SP.POP.DPND,Luxembourg,LUX,44.2289387804436,44.8212374544393,45.4709002559442,46.1751196137057,46.9177982293657,47.5947785130176,48.1669868045942,48.6072828020152,48.9266202388717,49.1969583541285,49.0212687472035,48.7627948975397,48.8281875433634,48.6627495515068,48.4622115633912,48.2504422099342,47.9098340134692,47.541704193012,47.088481856629,46.641685520362,46.1903361247606
Age dependency ratio (% of working-age population),SP.POP.DPND,"Macao SAR, China",MAC,47.2389568785393,48.0756579619422,48.959320908389,49.6058567409107,49.8323544374046,49.7255692456363,49.2983700027327,48.3986893944036,47.0801855812761,45.4838555271399,43.5915167513905,41.3991080484938,38.987540529597,36.4967833323496,34.0263019937881,31.7529525966672,29.7967428159099,28.0991324666286,26.696266919562,25.6943592497517,25.0380298944138
Age dependency ratio (% of working-age population),SP.POP.DPND,Madagascar,MDG,93.554472756699,93.0123905176421,92.5774488046654,92.2450819523268,92.0389591456373,91.9907606144474,92.083659790495,92.2296141165802,92.3433859493753,92.3723693977604,92.2527387520147,92.0159191397974,91.6478640510766,91.1237489533613,90.4889210079599,89.740841342285,88.9111272304104,88.028002407896,87.0766480285525,86.0558618048883,84.9508057226269
Age dependency ratio (% of working-age population),SP.POP.DPND,Malawi,MWI,98.9945416425303,98.8696396023005,98.6760259527118,98.4051159774098,98.0348385608766,97.4094638790559,96.6067526670695,95.8934715331775,95.4336176700029,95.5973138859321,96.1709809747451,96.7880545929063,97.5961987475035,98.4676994854076,99.318359894734,100.180098008721,100.939221060903,101.473550541109,101.689250315035,101.675014943401,101.493415100237
Age dependency ratio (% of working-age population),SP.POP.DPND,Malaysia,MYS,66.892139153907,66.2266299698794,65.6842252493061,65.1903192799292,64.6915599701905,64.1593282873033,63.5565076894058,62.8231734000548,61.959141568079,61.012888787251,60.3339494160025,59.840368182865,59.1705207546503,58.3007019657909,57.228304219931,56.0059733953421,54.6905568802675,53.3340585203265,51.932018620699,50.4851413463216,49.1143945755042
Age dependency ratio (% of working-age population),SP.POP.DPND,Maldives,MDV,98.1668266986143,98.9638238243386,99.3065742098946,99.0551066344955,98.0952455758642,96.1202509532273,93.2454900352301,89.9490249791723,86.2970170377225,82.2782238243487,78.0569894302948,73.8912559310545,69.9681328650183,66.281209964811,62.7531781943547,59.3910289689544,55.7450623919473,51.8511599232167,48.3541115284854,45.475119722918,43.1730708312215
Age dependency ratio (% of working-age population),SP.POP.DPND,Mali,MLI,101.413628940248,101.910298323258,102.307159451705,102.457621632028,102.380795594875,102.097343548173,101.693328112456,101.186849570041,100.476459510002,99.6611227154954,98.9167197920623,98.2508003145636,97.7121115304689,97.3633270835249,97.2503580113963,97.4540133397231,97.8204315430252,98.2126264245082,98.6917935806863,99.2529919489663,99.8923767993676
Age dependency ratio (% of working-age population),SP.POP.DPND,Malta,MLT,51.0229666459145,50.8197061078986,50.551642231141,50.2620322370471,49.9014114362734,49.5139246523789,49.2470938569301,48.9464939552294,48.5277790627747,48.112183676121,47.7328071683665,47.3138753434259,46.7481256647729,46.1056289497221,45.4085570682601,44.6738842276469,43.9457328550627,43.3966188940011,43.5566278242025,44.2706493415645,45.0490077719573
Age dependency ratio (% of working-age population),SP.POP.DPND,Marshall Islands,MHL,116.142508449118,113.741255564641,111.352231710538,108.850010667805,106.065241658742,103.198140429625,100.361544143374,97.5513130093571,94.9541620828749,92.2299589359043,88.9535491514793,85.4187964288148,82.0693572096753,79.0118590059459,76.1992619926199,73.7426059152678,71.9196980749104,70.8657433757035,70.4926342467923,70.6815286624204,71.345629510826
Age dependency ratio (% of working-age population),SP.POP.DPND,Mauritania,MRT,93.3790264663495,92.9478799378474,91.4021237114505,89.8324141811088,89.2562800925358,89.4322303802586,90.3020853329364,90.5539792883863,90.1543974072508,89.5661609128886,88.8271221307243,88.5185397545689,88.5325784109481,88.4001001027818,88.176146015608,87.9213220294574,87.6468603611614,87.2769577771258,87.0243031133158,87.2502359919411,88.0489268247883
Age dependency ratio (% of working-age population),SP.POP.DPND,Mauritius,MUS,54.2938209607305,53.7932957040545,53.1112428875994,52.2855164355408,51.3059249973487,50.2314793127494,49.1766315429443,48.2638185017954,47.5062063600413,47.0000662913492,46.695778244431,46.4535764173268,46.2687310200627,46.0342696487223,45.701807246887,45.2264318930749,44.580159647945,43.8127555903593,43.0354104391814,42.3716413788066,41.835765889315
Age dependency ratio (% of working-age population),SP.POP.DPND,Mexico,MEX,75.9236919688692,74.1894629324393,72.6538051175332,71.3640785579449,70.2334365438703,69.2116862582585,68.2423361989307,67.2740918842447,66.3464749000953,65.4540274597035,64.590951303914,63.7881491771957,63.0135414350026,62.2493203756282,61.4425130220396,60.5731801993901,59.6910288431516,58.8233332495,58.0005946963469,57.2072431787737,56.3844598159228
Age dependency ratio (% of working-age population),SP.POP.DPND,"Micronesia, Fed. Sts.",FSM,91.5905646446198,90.862268848471,90.392835334826,90.1610531224219,89.4223908390039,87.7380162336005,85.5229004437746,83.3514815548076,81.2039491875539,78.9663692959374,76.9143056237429,75.3077139904162,73.9924805021285,72.8800717466601,71.7416431642702,70.4791320917082,69.1084706784209,67.5903116728124,66.1033265589903,64.8047424066492,63.2867398200003
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa,MEA,85.7063969482143,84.3904656392019,83.278597580071,82.3242256384136,81.0584723385417,79.2688078185016,77.3085894949134,75.1857971033515,72.9863499104469,70.8252349887359,68.7330302902742,66.7405356630856,64.971506236647,63.3292117964906,61.7437567228628,60.2127554657598,58.6053472711962,57.0456099142246,55.8566692611285,55.0337058378363,54.5045126868014
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa (excluding high income),MNA,87.2664354284756,85.9469680485157,84.8967032497607,84.0454320305641,82.8728804345616,81.0908665675767,79.0933149031453,76.9070157887201,74.6248237325039,72.3651880483748,70.1643353893451,68.0607273938299,66.1953259580065,64.4676121897802,62.8015856558661,61.3090509583552,59.8739757462513,58.5217677427133,57.569532660172,56.9799405107167,56.5969291804394
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle East & North Africa (IDA & IBRD countries),TMN,87.1039318361539,85.7720151113091,84.7107444637629,83.8495880820889,82.6645303655241,80.8651194961967,78.8488357863338,76.6429285946221,74.3455440964553,72.0713764815222,69.8576301108349,67.7424576983112,65.8682867545025,64.1352220326265,62.4670639060034,60.9763168007502,59.5453187900848,58.1993225669412,57.2564594128733,56.6781320289862,56.3060749856333
Age dependency ratio (% of working-age population),SP.POP.DPND,Middle income,MIC,67.4215763228536,67.0114031827518,66.5809355685282,66.1558446521529,65.6050492384123,64.9034850441829,64.0661399738018,63.0892583714854,62.0934071837716,61.1266377143142,60.1571122986476,59.1761002853342,58.1836216491311,57.2402985712131,56.3288346270491,55.4222355026599,54.6403831385486,54.0099187343575,53.4633107784383,52.9944881316456,52.5871743782858
Age dependency ratio (% of working-age population),SP.POP.DPND,Moldova,MDA,56.9891107183708,56.7162943971933,56.4409165994593,56.1373904609144,55.5907244893572,54.7491065720664,53.6242225729577,52.3448257256373,50.94354273866,49.3834271581579,48.0853554553243,47.0565854415676,45.8959840562941,44.6505132177039,43.5641296766412,42.6697304520713,41.9700504317299,41.439680578376,40.9324187503592,40.4485195179518,39.9327799288201
Age dependency ratio (% of working-age population),SP.POP.DPND,Monaco,MCO,52.6217793880837,52.7359952026386,53.0288724345276,53.3260848077493,53.6755667010867,54.0667514926104,54.410476097751,54.7862296034474,55.104497736685,55.1734048668327,55.2309457779478,55.7262167610636,56.4843448009277,57.2478224903898,57.9605037487137,58.556558630556,58.9394766893402,59.0881823635273,60.1588418618679,63.3608954320863,67.6283346806791
Age dependency ratio (% of working-age population),SP.POP.DPND,Mongolia,MNG,82.4602293591535,80.9836445868864,79.3677959957526,77.5854503130004,75.6808704393951,73.7429301236007,71.8265400742991,69.8790832494674,67.7885366670387,65.5255333854075,62.9431196661599,60.1786542562702,57.5227559032744,54.9699999938417,52.5850386760793,50.4833332353339,48.7917353104274,47.6236474948699,46.9753802886064,46.7869895410583,46.83754210172
Age dependency ratio (% of working-age population),SP.POP.DPND,Montenegro,MNE,51.3893812821755,51.259698130883,51.0618755042512,50.8563036657758,50.7365613003913,50.6357012167343,50.4969321980044,50.2316868776496,49.8870290616506,49.5209662097978,49.2288792848262,49.0843443876361,49.0289613172988,49.0723562152134,49.2535533779295,49.4005851864643,49.3069042532531,48.9851952198945,48.6343958312755,48.2829658799575,47.7854654769289
Age dependency ratio (% of working-age population),SP.POP.DPND,Morocco,MAR,77.3183570083135,75.983631351153,74.7056837812237,73.3602396579654,71.9042775583139,70.2946574349147,68.584144703005,66.8865231961644,65.2617132916097,63.7227918396698,62.2448880447524,60.8200717445205,59.4688123923856,58.21422835437,56.9826597946464,55.7410450916594,54.6036354818625,53.6326535189907,52.8128388897772,52.1701797455652,51.7138880540787
Age dependency ratio (% of working-age population),SP.POP.DPND,Mozambique,MOZ,89.607628511283,88.9968883717475,88.4924742193361,88.1417842608966,87.912805598748,87.7277209171421,87.6090026355831,87.849914947665,88.3602120767078,88.8568231402341,89.3351241943656,89.7712523473115,90.1437906103587,90.5063908877462,90.8279136232525,91.1127539030808,91.4016676770892,91.6378226290705,91.9466155455034,92.3598288428546,92.662641527205
Age dependency ratio (% of working-age population),SP.POP.DPND,Myanmar,MMR,68.8072677687,67.8399230751998,66.897456593129,65.9401918352917,64.9329949989244,63.8774348859455,62.8043951976654,61.6795045814538,60.4761958835338,59.2435752377174,58.0887652676328,57.102422155394,56.3020799775744,55.6179300556757,54.9189630050266,54.1670532326565,53.3993449494842,52.6417140208325,51.8259293189113,51.026536186977,50.3184761450507
Age dependency ratio (% of working-age population),SP.POP.DPND,Namibia,NAM,84.3855391179735,83.8916096179577,83.6532457170858,83.4788769364631,83.3357253438613,83.0952503150679,82.7050560771361,82.3617028609339,82.0845456891181,81.7596055467938,81.3092523342131,80.6181133580786,79.6207137938512,78.3709536682737,76.926143552944,75.1418720688695,73.171380178754,71.3805669085515,69.8787670707764,68.7101969288305,67.9153508729831
Age dependency ratio (% of working-age population),SP.POP.DPND,Nauru,NRU,73.2803755190468,76.2862738116432,77.9378183734411,78.0602472575309,77.3386261649983,76.1782786885246,74.8056775937817,73.2653402441063,71.6790736145575,70.1852155384363,69.0340446326763,68.2578340639714,67.8177691309987,66.9733656174334,65.5879525793015,64.1164307300779,62.6224328593997,61.4054393963213,60.564263322884,60.2254932665205,60.8449819381184
Age dependency ratio (% of working-age population),SP.POP.DPND,Nepal,NPL,82.371995350086,82.2388456806312,81.8353038765313,81.5792199081302,81.5553493545361,81.5633913105766,81.581365123292,81.3885458023804,81.0153335880938,80.5000438481495,79.905481771563,79.2019160964597,78.3739761717645,77.4921431649249,76.5623127494199,75.581788841288,74.5433345981415,73.4151529700635,72.1165884609883,70.676369187174,69.1653677932455
Age dependency ratio (% of working-age population),SP.POP.DPND,Netherlands,NLD,45.1093198525023,45.3717665319202,45.6460517344774,45.8904906878499,46.1207905405662,46.332086717086,46.4917757357203,46.7024614539122,46.9784342171947,47.2298465603884,47.4551223101997,47.6287976888983,47.7323095979311,47.854845958612,48.0189447184193,48.1387603027393,48.1769569666716,48.2284327550941,48.432601032068,48.7909020234458,49.158296703711
Age dependency ratio (% of working-age population),SP.POP.DPND,New Caledonia,NCL,59.3865122221911,58.1861480452471,57.2233055553127,56.4440223520533,55.8060749584752,55.2564965234387,54.7802038529939,54.6252936389738,54.7115348381505,54.7635427531568,54.8084043619045,54.7245439917983,54.4259140474663,54.0036365624915,53.536885768557,53.0101193770259,52.344456794272,51.6851795496044,51.1990034257241,50.7563869955377,50.2653333814664
Age dependency ratio (% of working-age population),SP.POP.DPND,New Zealand,NZL,52.2365486587292,52.3432511255425,52.3925329945778,52.6165088322073,52.7714298857211,52.8093813828305,52.7511788895579,52.7049571260631,52.7241341762585,52.6974174310959,52.6248135561033,52.3980154679764,51.8660855357794,51.2483282575458,50.7541024478778,50.4216565849455,50.2969771436966,50.378830898759,50.5477580407233,50.7797083439779,51.1122681016437
Age dependency ratio (% of working-age population),SP.POP.DPND,Nicaragua,NIC,94.5409342503712,93.065326408966,91.4927640417557,89.8425796537893,88.109618836096,86.3055472699238,84.4996791069896,82.706760463831,80.9055326428364,79.156496479223,77.4826405007407,75.8543103188448,74.2544164108409,72.6568667836512,71.0727464333787,69.4957182333747,67.9141525496039,66.3646019379454,64.8797031103608,63.4869108820345,62.1941859495674
Age dependency ratio (% of working-age population),SP.POP.DPND,Niger,NER,96.7250748413983,96.5437361619816,96.3724541163913,96.2010355263214,96.0267378530756,95.8922172613345,95.9441244969127,96.2593985384249,96.7133677809248,97.2402792402519,97.8490972012985,98.5561419664458,99.3553707686354,100.232208557772,101.180529133274,102.134155415125,103.049796302374,103.928818407354,104.751383894363,105.486379951966,106.082535548295
Age dependency ratio (% of working-age population),SP.POP.DPND,Nigeria,NGA,92.1490783351177,91.6282040128094,91.0659095464234,90.4062315939932,89.7211433751467,89.0915204117172,88.524845807758,87.9695034333027,87.4318207583571,87.0397890875569,86.8835228957293,86.9198309047829,87.1106419255514,87.4156417170722,87.7420608441619,88.1012518034478,88.5155542763465,88.9224918914526,89.3165523952958,89.6743340333749,89.9440583064463
Age dependency ratio (% of working-age population),SP.POP.DPND,North America,NAC,50.7261967471259,51.1092610550938,51.5113859910145,51.7348698709264,51.8623107006915,51.8592194801217,51.6895080299808,51.4466250715306,51.1912742417504,50.8873670361023,50.4763224489067,50.1026027435333,49.7438970922139,49.3864714548956,49.0439061139331,48.7037251324431,48.414319952685,48.2647730043471,48.3329167015375,48.4539929412217,48.5353056080044
Age dependency ratio (% of working-age population),SP.POP.DPND,North Macedonia,MKD,49.8723920281126,49.4745200959368,49.6253847174759,50.4539855113412,51.0077169815489,50.9062904084582,50.276593644337,49.4043259040233,48.455013285,47.774744837408,47.4915840232918,47.4812937939752,47.2599030055451,46.7049575470674,46.0966251495078,45.4319894613207,44.7470154585307,44.119650765889,43.5614697443328,43.0271948711189,42.5525952152367
Age dependency ratio (% of working-age population),SP.POP.DPND,Northern Mariana Islands,MNP,50.3822055137845,50.3923033812815,49.9127834537752,49.0040088256316,47.8616079717769,47.2227258990632,48.2663777296216,50.4663648284223,52.7153558052434,54.726822536126,56.2935294346523,57.3487488121634,57.6911286861627,57.1461663192032,55.6604386325749,53.2935062627698,50.3984154448593,47.5958612294583,45.4922204449615,44.5626836931185,43.4908338418274
Age dependency ratio (% of working-age population),SP.POP.DPND,Norway,NOR,54.4389802699851,54.5418084990265,54.6873522650586,54.7638805042327,54.792020485627,54.836748075367,54.8840773986278,54.8716562274117,54.7245398989351,54.4981050933084,54.2434254587668,53.9379807843153,53.5618113564058,53.1547019326292,52.7578454600556,52.3238551225433,51.798699866886,51.2708231544451,50.9241475445536,50.8992908049648,51.0424138849295
Age dependency ratio (% of working-age population),SP.POP.DPND,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,OECD members,OED,52.6206154798648,52.4584259033113,52.3474230856371,52.2473757007812,52.1296482461303,51.9825475273342,51.8050486466949,51.6205161893202,51.4387522391836,51.2631785422846,51.0979324449462,50.971267971309,50.8392532779817,50.6694167338315,50.5044116835065,50.3807337390196,50.2926746180246,50.2369689206728,50.2696290731257,50.3680395710877,50.4267405498572
Age dependency ratio (% of working-age population),SP.POP.DPND,Oman,OMN,86.3649273192017,83.0302766912936,79.7373507829228,76.5514208948966,74.7553134854007,73.9496598944456,72.728480641155,71.1826188111227,69.4224899616301,67.5614969387385,65.6504009027821,63.7034652298181,61.7518507527168,59.7900308001264,57.3173428183824,54.4022143823124,51.622392504173,49.1294439223613,47.0155221463707,45.3428427646389,41.7310590114529
Age dependency ratio (% of working-age population),SP.POP.DPND,Other small states,OSS,79.0604963583055,78.8392048943255,78.5205135529255,78.1899208661888,77.9093083578652,77.4282578867877,76.6177603664922,75.640290319475,74.5487627751692,73.4058237358411,72.3437356676585,71.3858836367154,70.4349611791907,69.4413701662334,68.4005491889502,67.1977819537517,65.7423538345796,64.2757018195797,62.9928228767048,61.9734643467944,61.3398576598498
Age dependency ratio (% of working-age population),SP.POP.DPND,Pacific island small states,PSS,81.6399541886209,81.2951898805896,80.8978603152683,80.3914408873524,79.7459493684938,78.9734881227283,78.0827212987313,77.0587621203427,75.9778345494833,74.9053695430257,73.8856563349872,73.0080721135732,72.1941636353081,71.3901951912314,70.6371999618032,69.9065006263767,69.1780609625306,68.4907502658924,67.9014363223828,67.4035432053294,67.0050262045208
Age dependency ratio (% of working-age population),SP.POP.DPND,Pakistan,PAK,89.360132324612,89.9283048495083,91.054140831527,91.9502898489302,92.0935297775714,91.8818485871869,91.200195108481,90.3137627468775,89.2281477978512,88.0424282624885,86.5027741772749,84.8664000730187,83.7950087533035,82.9128107390195,81.8103210478743,80.6432895699485,79.4650103920298,78.3219486505343,77.2895638960965,76.2971768468277,75.352695141482
Age dependency ratio (% of working-age population),SP.POP.DPND,Palau,PLW,56.8571135501077,54.9742370194213,53.3684714901773,52.2539269448834,51.5452738116754,50.9473684210526,50.1778455284553,49.0955019556714,47.9748822605965,46.9072164948454,45.9347488348006,45.2142072500915,44.5884923525128,43.9223919496127,43.1056793673616,41.9338677354709,40.5846947549441,39.4714100532911,38.6312504535888,38.0886020243509,37.8028839006987
Age dependency ratio (% of working-age population),SP.POP.DPND,Panama,PAN,68.1262734015958,67.1542916543909,66.2155312147601,65.3349405015912,64.4957522227819,63.6777532106504,62.8692330248446,62.0662009064959,61.2633439326503,60.4833388770441,59.75690497175,59.0800663547108,58.4508518857546,57.8707652611862,57.3486362000091,56.876951549376,56.4709346993416,56.1391359422839,55.8594512931969,55.6195588682796,55.4024572823224
Age dependency ratio (% of working-age population),SP.POP.DPND,Papua New Guinea,PNG,80.171987411644,79.6586974792375,79.0297716167732,78.3864366706695,77.7613705018031,77.1378162784728,76.5381677178898,75.9751031456313,75.4092250094978,74.8474016468826,74.3010613185158,73.7292830059599,73.1253336482885,72.5060247037636,71.8636127656913,71.2071960144146,70.563471815476,69.9245916177227,69.2699209637729,68.6076270716548,67.9668889090205
Age dependency ratio (% of working-age population),SP.POP.DPND,Paraguay,PRY,82.7438076505606,82.8046773130318,82.8038623854231,82.6969087074018,82.4123241634143,81.8673735023524,81.0268959176436,79.9356184309046,78.6616221637826,77.2594712085629,75.810484425777,74.4307239380107,73.1568326302588,71.694767936008,70.0299669252541,68.3961607156858,66.8319208805386,65.3659891571258,63.9824408313416,62.6570036872246,61.3631894375406
Age dependency ratio (% of working-age population),SP.POP.DPND,Peru,PER,75.419017418287,74.3821396528589,73.3683190502404,72.3204255545863,71.2898797498365,70.2687264709297,69.2085272121994,68.0956245106398,66.9408426268181,65.7985081427913,64.7328296170584,63.7443063582343,62.8347704872622,62.0116813776249,61.2864599255295,60.6860677070697,60.1917272071147,59.775949106574,59.3696601186806,58.9766869320534,58.6439590991106
Age dependency ratio (% of working-age population),SP.POP.DPND,Philippines,PHL,78.196201238179,77.4690321790575,76.7436807864757,75.9625108982501,75.0802253574578,74.1912299372051,73.4189044608681,72.7470491602214,72.1007017087388,71.4386471662946,70.844074884533,70.3894245600172,69.911500947106,69.3809377281071,68.7812611638108,68.0687945914819,67.2804742262426,66.3518771404403,65.2925874149992,64.2376891198529,63.3131089984588
Age dependency ratio (% of working-age population),SP.POP.DPND,Poland,POL,53.8940534474266,53.5276682582815,53.0178326912331,52.4706214417143,51.8822048941481,51.2213529655059,50.4813318872864,49.5786604909939,48.4371961025883,47.2307652408194,45.9858407738794,44.8940848646977,44.068905809528,43.2755549388527,42.5462627742377,41.9159444246313,41.3315397348539,40.8089800533633,40.4354425120298,40.2260761026213,40.1236732645803
Age dependency ratio (% of working-age population),SP.POP.DPND,Portugal,PRT,51.7698827811152,50.79653049023,50.0664047068332,49.6289561369394,49.272545603347,48.9395189245406,48.6947546249803,48.5462812575723,48.4790831183399,48.4335693328555,48.4396945199393,48.6314650798448,48.95699250614,49.2910374313109,49.6619784620388,49.9714716189728,50.132428815677,50.2179257345572,50.3748412495288,50.6727076912285,50.9809888255408
Age dependency ratio (% of working-age population),SP.POP.DPND,Post-demographic dividend,PST,48.6382143855621,48.6910500921929,48.8074253612333,48.9232179287666,48.9938233766546,49.0076507427325,48.9601758290336,48.8898366159327,48.8003979441322,48.7089688262552,48.6531409449424,48.6562169644826,48.6721057836262,48.6703862356816,48.6753960280134,48.7221886756664,48.8061831330929,48.9151932057069,49.1045121557993,49.3689580037559,49.5869837507879
Age dependency ratio (% of working-age population),SP.POP.DPND,Pre-demographic dividend,PRE,96.2995794079112,96.0324636200344,95.7307738304491,95.5153134559156,95.0206490742014,94.4941623702307,94.3601469521345,94.276091623417,94.0216434292156,93.692576629543,93.4239506208918,93.1907807309795,93.013133697613,92.8365700534864,92.6146379680852,92.3720696306351,92.1835342672521,92.144095946977,92.0477956070703,91.8431663242393,91.6740383044946
Age dependency ratio (% of working-age population),SP.POP.DPND,Puerto Rico,PRI,58.7484942003149,58.0451457413428,57.3851035398277,56.785901529439,56.1715849590339,55.6654862117541,55.3059497054127,54.9841343916177,54.6785851766975,54.4180291396864,54.2469048249353,54.1105852271076,53.9191466802349,53.6613341697614,53.3271284683506,52.9239286331709,52.539020534085,52.2472904936876,52.0691399437716,52.0591794828849,52.1248695000985
Age dependency ratio (% of working-age population),SP.POP.DPND,Qatar,QAT,39.5731354697627,39.2358113899302,38.8732062350827,38.5166291430363,38.1711809915417,37.8201149363783,37.4118239620736,36.6434208567032,35.4700914487705,34.2211347809531,33.0819089845231,32.1101828011607,31.3739829460991,30.732795282948,30.689175522711,28.7346610645107,23.6320586383251,19.9581083923438,18.3695832124458,17.4053316282078,17.1992087789424
Age dependency ratio (% of working-age population),SP.POP.DPND,Romania,ROU,51.6223516791664,50.8911544896294,50.1151368886263,49.4653117097734,48.9012948135204,48.3598110325044,47.8792708067189,47.6154394623583,47.5321887216391,47.3424478904569,46.9952264969276,46.5101224319734,45.8855734001541,45.2704653594363,44.7419175142207,44.3999686270855,44.3810154186419,44.5704316763414,44.8985767286305,45.4019439147561,45.9441055094593
Age dependency ratio (% of working-age population),SP.POP.DPND,Russian Federation,RUS,49.1157717744591,49.4870892014759,49.8794366034829,50.1913032731685,50.3188646174679,50.1684620596371,49.690228082709,48.8588207630552,47.5052550778042,45.7830912845761,44.2364713212167,42.8719740150351,41.7137073208339,41.116862297416,40.9837021389359,40.8533323016566,40.6789850828759,40.3502643679715,39.7720286867689,39.2116702705845,38.7954715722205
Age dependency ratio (% of working-age population),SP.POP.DPND,Rwanda,RWA,104.233742825974,104.472891710246,104.011784775973,103.190830330997,107.561144642757,113.295121803938,109.573650716772,105.853980085142,101.706053568293,97.7009723883185,94.1213233586912,91.1320052227016,88.8741350445988,87.03394009539,85.5413161329099,84.6035776648932,84.0974513907797,83.8461487971157,83.6424486445804,83.298956278299,82.7720203809072
Age dependency ratio (% of working-age population),SP.POP.DPND,Samoa,WSM,80.9454647172105,80.6433305849725,80.4231173826652,80.2425504612245,80.2503201890938,80.4694835680751,80.8555930815679,81.3539867953276,81.914904345546,82.5076624131092,83.0907155152685,83.7112585404495,83.9073324070516,83.5955100201775,83.1846339657927,82.5781847395778,81.5313976783643,80.4144802894542,79.5330724729935,78.6813674707711,77.9321439017257
